OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,TREATMENT_ID,TREATMENT_NAME,TREATMENT_TYPE,START_DATE,END_DATE,TREATED_AC,GIS_ACRES,RX_CONSUM,PRE_CON_CLASS,POST_CON_CLASS,GlobalID,SHAPE_Length,SHAPE_Area
5205,2018,CA,USF,ENF,5809993010602,BEAR RIVER T8,14,2018/11/30 00:00:00,2018/11/30 00:00:00,30,30.086222,,,,{60174AE7-5DA8-497C-B225-2C3597755CA5},2879.84856763819,199046.230378542
5206,2018,CA,USF,ENF,5876934010602,LOST HORSE BURN ONLY UNIT 2 FY18,3,2018/06/08 00:00:00,2018/06/08 00:00:00,100,99.789619,,,,{11120BD0-CCBF-442F-8BD9-1AC6026B2545},4327.51665587081,661669.7991357
5207,2018,CA,USF,ENF,5817582010602,,14,2018/11/30 00:00:00,2018/11/30 00:00:00,154,144.65276,,,,{07F920AC-0BCB-4CF8-80B3-59BEE777D549},6425.68913972276,957767.913452488
5208,2018,CA,USF,ENF,5810328010602,CALLECAT 140,14,2018/11/30 00:00:00,2018/11/30 00:00:00,71,81.703354,,,,{5E0ECD7B-AA3C-4DFF-82F4-3F0A50BA96E5},4092.13109818723,542212.730573152
5209,2018,CA,USF,ENF,5817681010602,COLE CREEK T12 2018 SITE PREP,14,2018/11/30 00:00:00,2018/11/30 00:00:00,12,11.587097,,,,{9BBEF1EF-4C4C-4E87-A570-3D673FB43D38},1251.98933057641,76705.3868945382
5210,2019,CA,USF,ENF,5810798010602,,14,2019/03/13 00:00:00,2019/03/13 00:00:00,22,22.251369,,,,{F0FF19F8-AABD-4949-B2EF-B0D34E4E69A0},2789.34128089627,147175.44874691
5211,2019,CA,USF,ANF,5871369010602,FY19 CLEAR CREEK RX GEORGE'S GAP,3,2019/04/02 00:00:00,2019/04/02 00:00:00,353,10.787364,,,,{855D3143-E365-4CBA-9BC4-96860ADCB3F2},1706.20039558368,64079.2499269923
5212,2019,CA,USF,ENF,5810144010602,ELLIS EAST SNAG 1,14,2019/02/04 00:00:00,2019/02/04 00:00:00,6,6.3675227,,,,{F368A9CA-8A68-4818-BE3B-6D088B621517},829.817391946443,42143.4214075281
5213,2019,CA,USF,CNF,5800871010602,ALPINE CD CARVEACRE,14,2019/02/07 00:00:00,2019/02/07 00:00:00,82,82.429764,,,,{48198735-5D57-4324-BDF6-B216568A2D2D},8986.15389512077,472944.92896338
5214,2019,CA,USF,CNF,5821949010602,LAGUNA PLACE UNIT 11,14,2019/04/09 00:00:00,2019/04/09 00:00:00,35,32.281105,,,,{ABBCED53-B969-4D94-B240-0670C4CAB3D9},1833.94279815286,185684.012345893
5215,2019,CA,USF,CNF,5821950010602,LAGUNA PLACE UNIT 11,3,2019/03/01 00:00:00,2019/03/01 00:00:00,35,32.281105,,,,{04E85530-7034-46B8-8299-D5B5A3AB6CF6},1833.94279815286,185684.012345893
5216,2018,CA,USF,ENF,5810291010602,CALLECAT 133,14,2018/11/30 00:00:00,2018/11/30 00:00:00,22,21.235218,,,,{496651A5-3575-4217-8ADB-8C4A36E95954},2174.12031168869,140896.704217279
5217,2018,CA,USF,CNF,5808236010602,PALOMAR FB UNIT 2 40 AC,3,2018/12/18 00:00:00,2018/12/18 00:00:00,5000,40.469635,,,,{52BC020E-E026-4187-8CFE-50C03B8A1B7E},2626.4243149662,235411.653873185
5218,2019,CA,USF,CNF,6002314010602,UNIT 5 HIGH POINT 35 AC,3,2019/12/19 00:00:00,2019/12/19 00:00:00,5000,35.299274,,,,{CE7F51CE-F235-4B87-82E3-29ECE22A1F9C},2354.18562164107,205543.584529382
5219,2018,CA,USF,KNF,3823384010602,TWO BIT THIN # 236,14,2018/12/12 00:00:00,2018/12/12 00:00:00,4,3.6792643,,,,{16D92E64-5962-4A58-8734-8001F200D829},652.226786729775,26970.9797469418
5221,2018,CA,USF,KNF,3824354010602,TWO BIT THIN # 256,14,2018/12/12 00:00:00,2018/12/12 00:00:00,4,3.3216314,,,,{F132F379-D95D-488B-B2F1-6C267FE7CB38},939.652778137127,24303.0878753001
5222,2018,CA,USF,KNF,3815974010602,TWO BIT THIN # 6,14,2018/12/12 00:00:00,2018/12/12 00:00:00,6,5.938488,,,,{576DD387-072C-4435-8BBF-97A030D88EDE},1149.85889860676,43513.886955809
5223,2018,CA,USF,KNF,4470480010602,SUTCLIFFE THIN # 67,14,2018/12/06 00:00:00,2018/12/06 00:00:00,5.4,5.3922977,,,,{7EA267AC-E67F-4C86-A66D-10FB5204465B},1171.64393291436,39425.7380149876
5224,2018,CA,USF,KNF,5809883010602,SUTCLIFFE THIN # 68,14,2018/12/06 00:00:00,2018/12/06 00:00:00,25,24.652878,,,,{BF5FB76F-0DE5-4EEC-A65F-65E3BAA96FD1},1762.52344377345,180217.541050781
5225,2018,CA,USF,KNF,5809904010602,SUTCLIFFE THIN # 70,14,2018/12/06 00:00:00,2018/12/06 00:00:00,19,17.940062,,,,{61989A95-8377-4AC7-AC8E-705D9BBE456B},1658.77231540051,131167.083347481
