latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
42.791,-124.415,302.8,1.1,1,2020-12-03,1925,Terra,MODIS,54,6.1NRT,278.5,8.8,D
42.137,-123.39,361.1,1.2,1.1,2020-12-03,1925,Terra,MODIS,100,6.1NRT,282.6,115.3,D
38.941,-122.088,301.3,1.5,1.2,2020-12-03,1925,Terra,MODIS,22,6.1NRT,288.5,6.6,D
38.944,-122.106,318,1.5,1.2,2020-12-03,1925,Terra,MODIS,78,6.1NRT,291.1,28.8,D
32.495,-116.545,304.3,1,1,2020-12-03,2100,Aqua,MODIS,21,6.1NRT,292.7,5,D
32.444,-116.984,306.1,1,1,2020-12-03,2100,Aqua,MODIS,54,6.1NRT,294.4,3.8,D
32.496,-116.535,311,1,1,2020-12-03,2100,Aqua,MODIS,65,6.1NRT,292.6,9.7,D
43.849,-120.109,316.1,1,1,2020-12-03,2105,Aqua,MODIS,76,6.1NRT,279.5,17.2,D
41.59,-120.364,303.9,1,1,2020-12-03,2105,Aqua,MODIS,57,6.1NRT,287.5,8.2,D
39.484,-120.288,302.5,1,1,2020-12-03,2105,Aqua,MODIS,53,6.1NRT,276.7,9.1,D
39.075,-121.835,311.3,1.1,1,2020-12-03,2105,Aqua,MODIS,71,6.1NRT,294.6,9.1,D
39.077,-121.822,325.1,1.1,1,2020-12-03,2105,Aqua,MODIS,84,6.1NRT,295.7,23,D
38.887,-121.574,307.9,1.1,1,2020-12-03,2105,Aqua,MODIS,66,6.1NRT,291.1,8.1,D
41.497,-121.832,318.8,1,1,2020-12-03,2105,Aqua,MODIS,79,6.1NRT,278.5,21.3,D
41.488,-121.83,304.4,1,1,2020-12-03,2105,Aqua,MODIS,49,6.1NRT,278.4,9.3,D
41.626,-120.809,323,1,1,2020-12-03,2105,Aqua,MODIS,82,6.1NRT,285,22.5,D
42.281,-120.179,314.6,1,1,2020-12-03,2105,Aqua,MODIS,65,6.1NRT,276.2,17,D
42.279,-120.191,317.5,1,1,2020-12-03,2105,Aqua,MODIS,73,6.1NRT,275.7,19.5,D
42.288,-120.193,310.7,1,1,2020-12-03,2105,Aqua,MODIS,29,6.1NRT,274.8,12.6,D
42.345,-120.252,335.3,1,1,2020-12-03,2105,Aqua,MODIS,84,6.1NRT,281.8,40,D
42.343,-120.264,305,1,1,2020-12-03,2105,Aqua,MODIS,43,6.1NRT,282.3,9.7,D
42.354,-120.254,346.2,1,1,2020-12-03,2105,Aqua,MODIS,94,6.1NRT,278.5,58.1,D
42.38,-120.261,328.4,1,1,2020-12-03,2105,Aqua,MODIS,86,6.1NRT,277.4,30.8,D
42.463,-120.717,337.3,1,1,2020-12-03,2105,Aqua,MODIS,90,6.1NRT,277.5,43.7,D
42.465,-120.705,307,1,1,2020-12-03,2105,Aqua,MODIS,65,6.1NRT,274.7,11.8,D
42.452,-120.72,323.9,1,1,2020-12-03,2105,Aqua,MODIS,83,6.1NRT,273.6,25.5,D
42.454,-120.708,356.5,1,1,2020-12-03,2105,Aqua,MODIS,98,6.1NRT,277,80.8,D
42.456,-120.696,332.7,1,1,2020-12-03,2105,Aqua,MODIS,66,6.1NRT,276.8,33.5,D
42.458,-120.684,370.3,1,1,2020-12-03,2105,Aqua,MODIS,100,6.1NRT,279.7,120.3,D
42.459,-120.672,312.5,1,1,2020-12-03,2105,Aqua,MODIS,71,6.1NRT,275.7,14.3,D
42.482,-120.318,314.1,1,1,2020-12-03,2105,Aqua,MODIS,52,6.1NRT,279.3,13.6,D
39.099,-122.135,303,1.1,1.1,2020-12-03,2105,Aqua,MODIS,54,6.1NRT,290.7,5.1,D
39.204,-122.236,362.7,1.1,1.1,2020-12-03,2105,Aqua,MODIS,100,6.1NRT,296.1,107.1,D
39.201,-122.248,376,1.1,1.1,2020-12-03,2105,Aqua,MODIS,100,6.1NRT,299.8,158.7,D
39.279,-122.171,314.3,1.1,1,2020-12-03,2105,Aqua,MODIS,75,6.1NRT,293.4,13.8,D
39.412,-122.214,308.8,1.1,1,2020-12-03,2105,Aqua,MODIS,68,6.1NRT,293.9,8.4,D
43.047,-121.458,309.7,1,1,2020-12-03,2105,Aqua,MODIS,69,6.1NRT,276.4,14,D
39.664,-122.264,308.3,1.1,1,2020-12-03,2105,Aqua,MODIS,67,6.1NRT,287,9.2,D
44.612,-120.124,313.5,1,1,2020-12-03,2105,Aqua,MODIS,74,6.1NRT,279.6,15.6,D
44.611,-120.136,352.5,1,1,2020-12-03,2105,Aqua,MODIS,97,6.1NRT,282,73,D
44.609,-120.149,353.4,1,1,2020-12-03,2105,Aqua,MODIS,97,6.1NRT,284.3,74.4,D
44.896,-119.651,313.1,1,1,2020-12-03,2105,Aqua,MODIS,73,6.1NRT,276.9,16.3,D
44.894,-119.664,310.2,1,1,2020-12-03,2105,Aqua,MODIS,70,6.1NRT,280.4,13.6,D
45.368,-123.948,313.3,1.1,1,2020-12-03,2105,Aqua,MODIS,56,6.1NRT,271.8,17.2,D
38.413,-120.28,301.8,1,1,2020-12-03,2105,Aqua,MODIS,35,6.1NRT,285.3,6.2,D
38.422,-120.282,315.2,1,1,2020-12-03,2105,Aqua,MODIS,75,6.1NRT,284.7,15.9,D
44.683,-118.836,301.2,1.1,1,2020-12-03,2105,Aqua,MODIS,27,6.1NRT,274.2,8.8,D
44.703,-118.827,346.4,1.1,1,2020-12-03,2105,Aqua,MODIS,94,6.1NRT,277.7,66.6,D
44.702,-118.841,301.9,1.1,1,2020-12-03,2105,Aqua,MODIS,28,6.1NRT,274.2,9.1,D
44.713,-118.829,334.9,1.1,1,2020-12-03,2105,Aqua,MODIS,89,6.1NRT,276.9,45.1,D
43.885,-118.772,310,1.1,1,2020-12-03,2105,Aqua,MODIS,69,6.1NRT,271.7,16.3,D
43.941,-118.467,330.2,1.1,1,2020-12-03,2105,Aqua,MODIS,87,6.1NRT,277.7,37.2,D
43.94,-118.48,318.8,1.1,1,2020-12-03,2105,Aqua,MODIS,79,6.1NRT,276.9,22.5,D
43.951,-118.469,352.2,1.1,1,2020-12-03,2105,Aqua,MODIS,97,6.1NRT,279.3,79.8,D
43.953,-118.489,312.3,1.1,1,2020-12-03,2105,Aqua,MODIS,72,6.1NRT,276.9,17.3,D
43.955,-118.475,336.4,1.1,1,2020-12-03,2105,Aqua,MODIS,85,6.1NRT,278,48.3,D
43.949,-118.482,357.6,1.1,1,2020-12-03,2105,Aqua,MODIS,99,6.1NRT,281.7,94.7,D
44.885,-120.002,300.4,1,1,2020-12-03,2105,Aqua,MODIS,35,6.1NRT,278.2,7.1,D
39.586,-122.052,307.6,1.1,1,2020-12-03,2105,Aqua,MODIS,61,6.1NRT,289.8,8.2,D
39.661,-121.891,317.8,1.1,1,2020-12-03,2105,Aqua,MODIS,78,6.1NRT,293.5,16.8,D
41.271,-123.211,302.1,1.1,1.1,2020-12-03,2105,Aqua,MODIS,49,6.1NRT,281.3,8.5,D
44.884,-120.014,303.1,1,1,2020-12-03,2105,Aqua,MODIS,55,6.1NRT,280.1,8.6,D
44.019,-120.153,312.6,1,1,2020-12-03,2105,Aqua,MODIS,73,6.1NRT,278.6,15.7,D
44.02,-120.14,303.9,1,1,2020-12-03,2105,Aqua,MODIS,57,6.1NRT,278.6,9.6,D
38.985,-122.051,324.8,1.1,1,2020-12-03,2105,Aqua,MODIS,67,6.1NRT,292.2,23.3,D
38.93,-122.036,302.4,1.1,1,2020-12-03,2105,Aqua,MODIS,29,6.1NRT,291.1,4.2,D
38.928,-122.048,316.7,1.1,1,2020-12-03,2105,Aqua,MODIS,77,6.1NRT,292,16.5,D
38.925,-122.061,312,1.1,1.1,2020-12-03,2105,Aqua,MODIS,72,6.1NRT,290.3,11.8,D
38.938,-122.104,326.8,1.1,1.1,2020-12-03,2105,Aqua,MODIS,85,6.1NRT,292.7,27,D
38.947,-122.106,315.2,1.1,1.1,2020-12-03,2105,Aqua,MODIS,75,6.1NRT,291.5,13.7,D
38.945,-122.119,309.6,1.1,1.1,2020-12-03,2105,Aqua,MODIS,63,6.1NRT,292.6,9,D
38.967,-122.046,318.7,1.1,1,2020-12-03,2105,Aqua,MODIS,79,6.1NRT,290.7,17.3,D
38.965,-122.059,316.1,1.1,1,2020-12-03,2105,Aqua,MODIS,59,6.1NRT,291.2,14,D
38.987,-122.039,331.3,1.1,1,2020-12-03,2105,Aqua,MODIS,86,6.1NRT,293.2,32.3,D
38.995,-122.054,308.8,1.1,1,2020-12-03,2105,Aqua,MODIS,50,6.1NRT,290.9,8.2,D
32.663,-115.675,343.8,1.1,1,2020-12-03,2105,Aqua,MODIS,93,6.1NRT,299.5,50.9,D
42.958,-124.291,330.2,1.2,1.1,2020-12-03,2105,Aqua,MODIS,87,6.1NRT,283.5,40.1,D
42.79,-124.428,307.5,1.2,1.1,2020-12-03,2105,Aqua,MODIS,63,6.1NRT,283.9,12.5,D
42.786,-124.435,312.7,1.2,1.1,2020-12-03,2105,Aqua,MODIS,73,6.1NRT,283.5,17.2,D
42.789,-124.42,326.2,1.2,1.1,2020-12-03,2105,Aqua,MODIS,84,6.1NRT,284.1,34,D
42.127,-123.391,356.8,1.1,1.1,2020-12-03,2105,Aqua,MODIS,98,6.1NRT,283.5,96.5,D
42.13,-123.379,332.6,1.1,1.1,2020-12-03,2105,Aqua,MODIS,88,6.1NRT,282.2,42.1,D
42.133,-123.385,354.2,1.1,1.1,2020-12-03,2105,Aqua,MODIS,97,6.1NRT,284.3,89.1,D
42.131,-123.397,330.1,1.1,1.1,2020-12-03,2105,Aqua,MODIS,87,6.1NRT,282.4,38.3,D
33.704,-117.657,314.7,1,1,2020-12-03,2105,Aqua,MODIS,35,6.1NRT,300.4,6.8,D
33.744,-117.698,324.1,1,1,2020-12-03,2105,Aqua,MODIS,64,6.1NRT,300.2,15,D
33.743,-117.708,331,1,1,2020-12-03,2105,Aqua,MODIS,86,6.1NRT,301.6,23.2,D
33.753,-117.7,338.2,1,1,2020-12-03,2105,Aqua,MODIS,90,6.1NRT,304.6,32.9,D
33.752,-117.71,344.6,1,1,2020-12-03,2105,Aqua,MODIS,93,6.1NRT,303.1,43.6,D
33.75,-117.721,332.5,1,1,2020-12-03,2105,Aqua,MODIS,78,6.1NRT,300.5,24.6,D
33.76,-117.717,317,1,1,2020-12-03,2105,Aqua,MODIS,69,6.1NRT,301.1,10,D
33.892,-117.63,315.6,1,1,2020-12-03,2105,Aqua,MODIS,21,6.1NRT,296,9.1,D
33.891,-117.641,322,1,1,2020-12-03,2105,Aqua,MODIS,64,6.1NRT,296,14.8,D
34.01,-117.372,387.3,1,1,2020-12-03,2105,Aqua,MODIS,100,6.1NRT,299.9,183.1,D
34.009,-117.383,352.7,1,1,2020-12-03,2105,Aqua,MODIS,97,6.1NRT,297.2,64.5,D
34.019,-117.374,341.6,1,1,2020-12-03,2105,Aqua,MODIS,92,6.1NRT,298,42.5,D
34.018,-117.385,321.5,1,1,2020-12-03,2105,Aqua,MODIS,79,6.1NRT,296.7,15.4,D
43.857,-120.124,303.9,1,1,2020-12-03,2105,Aqua,MODIS,24,6.1NRT,278.1,8.1,D
41.261,-123.208,304.4,1.1,1.1,2020-12-03,2105,Aqua,MODIS,59,6.1NRT,282.5,10.1,D
38.512,-121.929,305.4,1.1,1.1,2020-12-03,2105,Aqua,MODIS,61,6.1NRT,295,5.7,D
42.465,-120.709,304.2,1.9,1.3,2020-12-04,0630,Terra,MODIS,59,6.1NRT,270,28.8,N
43.691,-121.37,301.5,2.3,1.5,2020-12-04,1830,Terra,MODIS,47,6.1NRT,274.7,30,D
37.309,-121.862,301.2,2.1,1.4,2020-12-04,1830,Terra,MODIS,45,6.1NRT,288.8,11,D
39.712,-122.251,322.5,2.3,1.5,2020-12-04,1830,Terra,MODIS,82,6.1NRT,289.8,68.2,D
34.016,-117.372,305.9,1.1,1,2020-12-04,1830,Terra,MODIS,40,6.1NRT,294.5,3.5,D
41.608,-115.872,300.2,1.1,1.1,2020-12-04,1830,Terra,MODIS,33,6.1NRT,278.1,7.3,D
39.044,-122.104,302.8,2.2,1.5,2020-12-04,1830,Terra,MODIS,54,6.1NRT,288.5,16.8,D
39.699,-122.252,328.5,2.3,1.5,2020-12-04,1830,Terra,MODIS,86,6.1NRT,288.7,88.9,D
42.627,-124.296,305,3.3,1.7,2020-12-04,1830,Terra,MODIS,47,6.1NRT,285.8,42.6,D
42.611,-124.3,332.5,3.3,1.7,2020-12-04,1830,Terra,MODIS,88,6.1NRT,286.5,191.9,D
42.615,-124.305,337.8,3.3,1.7,2020-12-04,1830,Terra,MODIS,91,6.1NRT,287.2,239.5,D
42.613,-124.342,308.9,3.3,1.7,2020-12-04,1830,Terra,MODIS,48,6.1NRT,285.4,56,D
46.126,-122.49,318.1,3.6,1.8,2020-12-04,2005,Terra,MODIS,69,6.1NRT,283.6,124.2,D
42.613,-124.32,326.9,3.8,1.8,2020-12-04,2005,Terra,MODIS,80,6.1NRT,287.8,181.1,D
43.071,-124.296,311.4,3.7,1.8,2020-12-04,2005,Terra,MODIS,49,6.1NRT,285.2,78.7,D
42.623,-124.323,321.4,3.8,1.8,2020-12-04,2005,Terra,MODIS,74,6.1NRT,287.9,136.4,D
46.114,-122.446,316.7,3.7,1.8,2020-12-04,2005,Terra,MODIS,66,6.1NRT,283,117.3,D
46.116,-122.502,303.5,4,1.9,2020-12-04,2010,Aqua,MODIS,56,6.1NRT,282.9,62,D
46.111,-122.499,307.3,4,1.9,2020-12-04,2010,Aqua,MODIS,65,6.1NRT,283.3,79.9,D
39.199,-122.274,308.8,2.2,1.4,2020-12-04,2145,Aqua,MODIS,68,6.1NRT,296.3,17.7,D
39.201,-122.228,308.3,2.2,1.4,2020-12-04,2145,Aqua,MODIS,63,6.1NRT,294,17.8,D
39.214,-122.23,305.1,2.2,1.4,2020-12-04,2145,Aqua,MODIS,45,6.1NRT,294,11.3,D
39.199,-122.254,337.5,2.2,1.4,2020-12-04,2145,Aqua,MODIS,91,6.1NRT,296,115,D
38.938,-122.13,303.1,2.2,1.4,2020-12-04,2145,Aqua,MODIS,55,6.1NRT,293.1,12.3,D
38.941,-122.096,313.3,2.2,1.4,2020-12-04,2145,Aqua,MODIS,74,6.1NRT,292.1,34.8,D
38.94,-122.104,322.3,2.2,1.4,2020-12-04,2145,Aqua,MODIS,82,6.1NRT,292.6,60,D
39.212,-122.255,327.3,2.2,1.4,2020-12-04,2145,Aqua,MODIS,85,6.1NRT,295.8,71.4,D
38.939,-122.122,313,2.2,1.4,2020-12-04,2145,Aqua,MODIS,73,6.1NRT,293.2,33.8,D
39.201,-122.249,351.9,2.2,1.4,2020-12-04,2145,Aqua,MODIS,97,6.1NRT,296.2,199.9,D
43.055,-124.297,323.7,1.8,1.3,2020-12-04,2150,Aqua,MODIS,83,6.1NRT,288.4,56.6,D
39.724,-122.325,325.7,2.2,1.4,2020-12-04,2150,Aqua,MODIS,84,6.1NRT,296,64.7,D
39.723,-122.304,327.2,2.2,1.4,2020-12-04,2150,Aqua,MODIS,85,6.1NRT,294.7,69.1,D
39.721,-122.33,321.7,2.2,1.4,2020-12-04,2150,Aqua,MODIS,81,6.1NRT,296,49.1,D
39.704,-122.244,313.7,2.2,1.4,2020-12-04,2150,Aqua,MODIS,71,6.1NRT,293.6,30.6,D
46.108,-122.478,304.3,2.5,1.5,2020-12-04,2150,Aqua,MODIS,59,6.1NRT,284.6,30,D
46.115,-122.472,336,2.5,1.5,2020-12-04,2150,Aqua,MODIS,90,6.1NRT,285.4,152.3,D
42.828,-124.36,334.7,1.8,1.3,2020-12-04,2150,Aqua,MODIS,89,6.1NRT,290.7,83.9,D
39.726,-122.299,319.8,2.2,1.4,2020-12-04,2150,Aqua,MODIS,80,6.1NRT,294.4,45,D
42.83,-124.34,309.1,1.8,1.3,2020-12-04,2150,Aqua,MODIS,68,6.1NRT,290.3,21,D
42.603,-124.314,350.4,1.8,1.3,2020-12-04,2150,Aqua,MODIS,96,6.1NRT,291.9,152.3,D
42.615,-124.316,333.3,1.8,1.3,2020-12-04,2150,Aqua,MODIS,88,6.1NRT,290.7,80.6,D
41.037,-121.453,302.8,2.6,1.5,2020-12-04,2150,Aqua,MODIS,54,6.1NRT,282.7,25.2,D
43.194,-123.687,306.2,2,1.4,2020-12-04,2150,Aqua,MODIS,29,6.1NRT,284.1,22.1,D
43.195,-123.663,311.3,2,1.4,2020-12-04,2150,Aqua,MODIS,57,6.1NRT,283.6,32.2,D
43.181,-123.685,306.2,2,1.4,2020-12-04,2150,Aqua,MODIS,44,6.1NRT,284.3,23.1,D
39.662,-121.891,307,2.3,1.5,2020-12-04,2150,Aqua,MODIS,65,6.1NRT,292.1,22.2,D
39.665,-121.884,303.7,2.3,1.5,2020-12-04,2150,Aqua,MODIS,57,6.1NRT,292.2,17.1,D
42.616,-124.295,301.7,1.8,1.3,2020-12-04,2150,Aqua,MODIS,21,6.1NRT,288.7,11.2,D
39.711,-122.324,308.7,2.2,1.4,2020-12-04,2150,Aqua,MODIS,43,6.1NRT,294.7,16,D
46.118,-122.465,307.2,1.9,1.3,2020-12-05,0945,Aqua,MODIS,71,6.1NRT,279.6,27.1,N
46.129,-122.461,301.6,1.9,1.3,2020-12-05,0945,Aqua,MODIS,29,6.1NRT,278.4,18.4,N
44.896,-119.961,321.4,1.1,1,2020-12-05,1910,Terra,MODIS,81,6.1NRT,279.1,26.8,D
46.453,-123.38,309.9,1,1,2020-12-05,1910,Terra,MODIS,69,6.1NRT,283.1,13,D
42.348,-120.226,303.4,1.2,1.1,2020-12-05,1910,Terra,MODIS,36,6.1NRT,276.4,11,D
46.122,-122.469,305.9,1,1,2020-12-05,1910,Terra,MODIS,62,6.1NRT,281,10.2,D
44.662,-122.433,315.3,1,1,2020-12-05,1910,Terra,MODIS,76,6.1NRT,285.9,15.9,D
42.449,-120.27,320.6,1.2,1.1,2020-12-05,1910,Terra,MODIS,80,6.1NRT,278.1,27.5,D
42.769,-123.153,301.3,1,1,2020-12-05,1910,Terra,MODIS,43,6.1NRT,280.6,7.2,D
42.759,-123.143,300.1,1,1,2020-12-05,1910,Terra,MODIS,22,6.1NRT,277.9,6.5,D
39.637,-121.785,303.5,1.1,1.1,2020-12-05,1910,Terra,MODIS,56,6.1NRT,287.8,7,D
44.899,-119.974,322.8,1.1,1,2020-12-05,1910,Terra,MODIS,82,6.1NRT,277.8,28.4,D
46.83,-122.18,324.4,1,1,2020-12-05,1910,Terra,MODIS,83,6.1NRT,284.5,24.9,D
47.57,-122.368,302.4,1,1,2020-12-05,1910,Terra,MODIS,49,6.1NRT,282.3,7.7,D
42.35,-120.239,318.3,1.2,1.1,2020-12-05,1910,Terra,MODIS,74,6.1NRT,277.5,24.5,D
43.856,-120.139,300.1,1.1,1.1,2020-12-05,1910,Terra,MODIS,26,6.1NRT,275,9,D
43.853,-120.126,301.1,1.1,1.1,2020-12-05,1910,Terra,MODIS,44,6.1NRT,275.7,9.6,D
42.359,-120.236,311.6,1.2,1.1,2020-12-05,1910,Terra,MODIS,47,6.1NRT,273.9,16.3,D
44.664,-122.446,314,1,1,2020-12-05,1910,Terra,MODIS,74,6.1NRT,285.3,14.8,D
46.452,-123.367,307.6,1,1,2020-12-05,1910,Terra,MODIS,66,6.1NRT,282.2,11.3,D
33.556,-116.65,310,1.1,1,2020-12-05,2050,Aqua,MODIS,63,6.1NRT,297.2,6.6,D
33.432,-117.511,314.6,1.1,1.1,2020-12-05,2050,Aqua,MODIS,64,6.1NRT,299.1,10.8,D
33.422,-117.509,317.9,1.1,1.1,2020-12-05,2050,Aqua,MODIS,71,6.1NRT,299.2,13.6,D
38.174,-120.629,308.4,1.3,1.1,2020-12-05,2050,Aqua,MODIS,67,6.1NRT,292.7,11.3,D
39.529,-118.571,306.8,1.1,1,2020-12-05,2050,Aqua,MODIS,60,6.1NRT,287.2,8.4,D
36.355,-118.396,312.8,1.1,1.1,2020-12-05,2050,Aqua,MODIS,73,6.1NRT,290.1,16.4,D
38.171,-120.635,308.8,1.3,1.1,2020-12-05,2050,Aqua,MODIS,68,6.1NRT,293.6,11.7,D
35.89,-118.457,342,1.2,1.1,2020-12-05,2050,Aqua,MODIS,92,6.1NRT,295.4,56.9,D
35.888,-118.47,341.4,1.2,1.1,2020-12-05,2050,Aqua,MODIS,92,6.1NRT,292.8,56,D
44.663,-122.447,313.3,1.2,1.1,2020-12-05,2055,Aqua,MODIS,73,6.1NRT,289.1,17.9,D
43.851,-120.144,310.3,1.1,1,2020-12-05,2055,Aqua,MODIS,70,6.1NRT,277.3,14.8,D
44.871,-120.056,302.1,1,1,2020-12-05,2055,Aqua,MODIS,51,6.1NRT,278.6,8.8,D
44.895,-119.969,310.5,1,1,2020-12-05,2055,Aqua,MODIS,70,6.1NRT,280.4,14.2,D
43.845,-120.136,322.7,1.1,1,2020-12-05,2055,Aqua,MODIS,82,6.1NRT,278.4,25.4,D
43.853,-120.132,303.5,1.1,1,2020-12-05,2055,Aqua,MODIS,56,6.1NRT,277.8,10,D
42.153,-121.208,304.4,1.2,1.1,2020-12-05,2055,Aqua,MODIS,59,6.1NRT,283.7,10.6,D
42.452,-120.273,316.1,1.1,1.1,2020-12-05,2055,Aqua,MODIS,76,6.1NRT,281.2,20.1,D
42.365,-120.237,317.8,1.1,1.1,2020-12-05,2055,Aqua,MODIS,40,6.1NRT,275.6,20.5,D
42.381,-120.257,317.6,1.1,1.1,2020-12-05,2055,Aqua,MODIS,78,6.1NRT,275.4,21.6,D
46.451,-123.377,304,1.3,1.1,2020-12-05,2055,Aqua,MODIS,58,6.1NRT,283.6,12,D
44.663,-122.442,317.7,1.2,1.1,2020-12-05,2055,Aqua,MODIS,78,6.1NRT,290.1,23.1,D
43.947,-118.208,302.9,1,1,2020-12-05,2055,Aqua,MODIS,54,6.1NRT,277,9.1,D
43.841,-118.672,301.5,4.4,1.9,2020-12-06,2000,Aqua,MODIS,0,6.1NRT,274,68.8,D
46.211,-115.901,301,1.1,1.1,2020-12-07,0525,Terra,MODIS,37,6.1NRT,269.6,12.1,N
42.382,-120.254,313.1,1,1,2020-12-07,1900,Terra,MODIS,68,6.1NRT,275.5,15.3,D
42.251,-120.122,303.5,1,1,2020-12-07,1900,Terra,MODIS,55,6.1NRT,276.9,9,D
42.25,-120.11,317.5,1,1,2020-12-07,1900,Terra,MODIS,78,6.1NRT,277.7,19,D
43.95,-118.461,341.2,1,1,2020-12-07,1900,Terra,MODIS,92,6.1NRT,278.5,51.8,D
39.663,-121.886,305.4,1,1,2020-12-07,1900,Terra,MODIS,61,6.1NRT,291.1,6,D
43.968,-117.997,324.8,1.1,1,2020-12-07,1900,Terra,MODIS,83,6.1NRT,276.7,28.2,D
43.966,-117.985,348.1,1.1,1,2020-12-07,1900,Terra,MODIS,95,6.1NRT,279,66.8,D
43.952,-118.474,345.9,1,1,2020-12-07,1900,Terra,MODIS,94,6.1NRT,278.6,60.8,D
34.992,-120.455,304.4,1.1,1,2020-12-07,1900,Terra,MODIS,59,6.1NRT,293.8,4.3,D
38.758,-120.887,303.5,1,1,2020-12-07,1900,Terra,MODIS,56,6.1NRT,291.5,4.9,D
43.995,-119.643,303.6,1,1,2020-12-07,1900,Terra,MODIS,56,6.1NRT,275.4,10.1,D
44.018,-118.65,301.1,1,1,2020-12-07,1900,Terra,MODIS,0,6.1NRT,271.9,9.6,D
43.957,-117.988,340.7,1.1,1,2020-12-07,1900,Terra,MODIS,92,6.1NRT,280,50.6,D
43.959,-118.001,345.2,1.1,1,2020-12-07,1900,Terra,MODIS,94,6.1NRT,276.3,59.3,D
45.277,-117.132,303.1,1.1,1,2020-12-07,1900,Terra,MODIS,55,6.1NRT,267.2,11.7,D
42.437,-120.246,312.8,1,1,2020-12-07,1900,Terra,MODIS,73,6.1NRT,272.5,15.8,D
44.025,-118.692,321.6,1.2,1.1,2020-12-07,2040,Aqua,MODIS,81,6.1NRT,275,31.3,D
42.25,-120.11,312.4,1.5,1.2,2020-12-07,2040,Aqua,MODIS,72,6.1NRT,280.1,26.8,D
43.941,-118.475,324.9,1.2,1.1,2020-12-07,2040,Aqua,MODIS,83,6.1NRT,276.8,33.4,D
42.388,-120.246,352.8,1.5,1.2,2020-12-07,2040,Aqua,MODIS,92,6.1NRT,278.8,129.9,D
42.384,-120.267,322.1,1.5,1.2,2020-12-07,2040,Aqua,MODIS,73,6.1NRT,278.4,40,D
39.661,-121.886,307.5,2.2,1.4,2020-12-07,2040,Aqua,MODIS,66,6.1NRT,293.9,20.9,D
42.399,-120.252,309.7,1.5,1.2,2020-12-07,2040,Aqua,MODIS,15,6.1NRT,277.8,20.9,D
44.352,-122.393,318.9,1.8,1.3,2020-12-07,2040,Aqua,MODIS,79,6.1NRT,281.1,43.9,D
39.66,-121.893,310.3,2.2,1.4,2020-12-07,2040,Aqua,MODIS,70,6.1NRT,294.3,27.3,D
43.832,-118.844,301.8,1.2,1.1,2020-12-07,2040,Aqua,MODIS,49,6.1NRT,276.5,12,D
43.943,-118.46,306.2,1.2,1.1,2020-12-07,2040,Aqua,MODIS,63,6.1NRT,276.3,13.2,D
42.596,-124.319,333.4,2.5,1.5,2020-12-07,2040,Aqua,MODIS,85,6.1NRT,281.5,137.9,D
43.96,-117.999,367.4,1.1,1.1,2020-12-07,2040,Aqua,MODIS,100,6.1NRT,278.1,133.4,D
43.962,-117.986,300.2,1.1,1.1,2020-12-07,2040,Aqua,MODIS,33,6.1NRT,275.6,8.1,D
42.597,-124.289,313.9,2.5,1.5,2020-12-07,2040,Aqua,MODIS,56,6.1NRT,278.8,53.1,D
42.589,-124.321,323.6,2.5,1.5,2020-12-07,2040,Aqua,MODIS,77,6.1NRT,280.3,86.6,D
43.95,-117.996,336.2,1.1,1.1,2020-12-07,2040,Aqua,MODIS,90,6.1NRT,278.2,48.6,D
44.348,-122.413,319.7,1.8,1.3,2020-12-07,2040,Aqua,MODIS,80,6.1NRT,280.8,46.1,D
43.957,-118.013,327.5,1.1,1.1,2020-12-07,2040,Aqua,MODIS,85,6.1NRT,275.8,34.5,D
43.834,-118.829,336.3,1.2,1.1,2020-12-07,2040,Aqua,MODIS,90,6.1NRT,276.9,56.6,D
43.184,-123.622,308.4,1,1,2020-12-08,0605,Terra,MODIS,74,6.1NRT,275.3,12.6,N
43.835,-118.821,308.4,1.2,1.1,2020-12-08,0605,Terra,MODIS,24,6.1NRT,268.2,16.4,N
43.836,-118.827,304.1,1.2,1.1,2020-12-08,0605,Terra,MODIS,58,6.1NRT,269.5,14.9,N
43.732,-123.369,317.2,1,1,2020-12-08,0605,Terra,MODIS,95,6.1NRT,279.1,19.6,N
42.625,-121.233,303.7,1,1,2020-12-08,0605,Terra,MODIS,27,6.1NRT,268.6,10.3,N
42.623,-121.245,325.2,1,1,2020-12-08,0605,Terra,MODIS,100,6.1NRT,271.1,28.5,N
42.632,-121.248,306.4,1,1,2020-12-08,0605,Terra,MODIS,59,6.1NRT,268.3,12.2,N
42.396,-120.238,300.8,1,1,2020-12-08,0605,Terra,MODIS,31,6.1NRT,273.3,9.5,N
42.395,-120.25,322.7,1,1,2020-12-08,0605,Terra,MODIS,100,6.1NRT,275.3,27.6,N
32.344,-116.698,420.5,1.1,1,2020-12-08,0605,Terra,MODIS,100,6.1NRT,272.1,0,N
32.345,-116.686,404.4,1.1,1,2020-12-08,0605,Terra,MODIS,100,6.1NRT,271.9,0,N
44.465,-122.408,309.2,1,1,2020-12-08,0605,Terra,MODIS,77,6.1NRT,271.6,13,N
32.335,-116.697,418.1,1.1,1,2020-12-08,0605,Terra,MODIS,100,6.1NRT,271.1,0,N
44.451,-122.507,313.3,1,1,2020-12-08,0605,Terra,MODIS,87,6.1NRT,275.8,16,N
